"ГАЗ ГАЗель 2747, 2007",2.5,MT,140 л.с.,299 999 ,₽,2020-07-23 09:59:00,https://www.avito.ru/ufa/avtomobili/gaz_gazel_2747_2007_1971416989
"LADA 4x4 (Нива), 2017",1.7,MT,83 л.с.,470 000 ,₽,2020-07-16 12:12:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2017_1924956178
"ВАЗ 2112, 2007",1.6,MT,90 л.с.,157 000 ,₽,2020-07-16 12:07:00,https://www.avito.ru/ufa/avtomobili/vaz_2112_2007_1958164698
"УАЗ Patriot, 2012",2.7,MT,128 л.с.,397 000 ,₽,2020-07-16 11:41:00,https://www.avito.ru/ufa/avtomobili/uaz_patriot_2012_1367328546
"LADA 4x4 (Нива), 2016",1.6,MT,80 л.с.,450 000 ,₽,2020-07-16 11:16:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2016_1971118875
"LADA 4x4 (Нива), 2015",1.7,MT,83 л.с.,310 000 ,₽,2020-07-16 10:58:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2015_1957558953
"Chevrolet Niva, 2017",1.7,MT,80 л.с.,470 000 ,₽,2020-07-16 10:47:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2017_1858137139
"LADA Priora, 2012",1.6,MT,98 л.с.,240 000 ,₽,2020-07-16 00:33:00,https://www.avito.ru/ufa/avtomobili/lada_priora_2012_1867892934
"ВАЗ 2113 Samara, 2007",1.6,MT,98 л.с.,140 000 ,₽,2020-07-16 00:31:00,https://www.avito.ru/ufa/avtomobili/vaz_2113_samara_2007_1967723885
"УАЗ 3909, 2017",2.7,MT,112 л.с.,350 000 ,₽,2020-07-15 23:41:00,https://www.avito.ru/ufa/avtomobili/uaz_3909_2017_1949386408
"LADA Granta, 2012",1.6,MT,87 л.с.,300 000 ,₽,2020-07-15 23:25:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2012_1963539520
"Chevrolet Niva, 2012",1.7,MT,80 л.с.,305 000 ,₽,2020-07-15 22:37:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2012_1908062744
"LADA 4x4 (Нива), 2017",1.7,MT,83 л.с.,470 000 ,₽,2020-07-15 21:58:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2017_1944695268
"LADA Granta, 2017",1.6,MT,87 л.с.,325 000 ,₽,2020-07-15 21:30:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2017_1938308294
"Chevrolet Niva, 2009",1.7,MT,80 л.с.,250 000 ,₽,2020-07-15 21:07:00,https://www.avito.ru/raevskiy/avtomobili/chevrolet_niva_2009_1622816045
"Chevrolet Niva, 2012",1.7,MT,80 л.с.,360 000 ,₽,2020-07-15 20:14:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2012_1932534405
"Haima 7, 2014",2.0,AT,136 л.с.,480 000 ,₽,2020-07-15 19:57:00,https://www.avito.ru/ufa/avtomobili/haima_7_2014_1868229557
"ВАЗ 2107, 2011",1.6,MT,73 л.с.,138 000 ,₽,2020-07-15 18:19:00,https://www.avito.ru/karmaskaly/avtomobili/vaz_2107_2011_1965679421
"Chevrolet Aveo, 2013",1.6,AT,115 л.с.,449 000 ,₽,2020-07-15 18:14:00,https://www.avito.ru/ufa/avtomobili/chevrolet_aveo_2013_1948149763
"Chevrolet Niva, 2014",1.7,MT,80 л.с.,375 000 ,₽,2020-07-15 15:16:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2014_1928382952
"ВАЗ 2107, 2008",1.6,MT,73 л.с.,55 000 ,₽,2020-07-15 14:30:00,https://www.avito.ru/birsk/avtomobili/vaz_2107_2008_1954137373
"Citroen Jumper, 2013",2.2,MT,120 л.с.,470 000 ,₽,2020-07-15 14:22:00,https://www.avito.ru/ufa/avtomobili/citroen_jumper_2013_1947977001
"Chery Tiggo (T11), 2013",2.0,MT,136 л.с.,335 000 ,₽,2020-07-15 12:12:00,https://www.avito.ru/ufa/avtomobili/chery_tiggo_t11_2013_1973185026
"Citroen Jumper, 2012",2.2,MT,120 л.с.,420 000 ,₽,2020-07-15 11:29:00,https://www.avito.ru/ufa/avtomobili/citroen_jumper_2012_1884781228
"LADA 4x4 (Нива), 2015",1.7,MT,82 л.с.,333 000 ,₽,2020-07-15 08:34:00,https://www.avito.ru/kushnarenkovo/avtomobili/lada_4x4_niva_2015_1974422078
"УАЗ Hunter, 2009",2.7,MT,128 л.с.,219 000 ,₽,2020-07-15 07:44:00,https://www.avito.ru/ufa/avtomobili/uaz_hunter_2009_1885039187
"Renault Sandero Stepway, 2012",1.6,MT,84 л.с.,419 000 ,₽,2020-07-15 00:21:00,https://www.avito.ru/ufa/avtomobili/renault_sandero_stepway_2012_1963455635
"LADA Granta, 2013",1.6,MT,87 л.с.,255 000 ,₽,2020-07-14 20:55:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2013_1980160401
"ВАЗ Largus Cross, 2016",1.6,MT,102 л.с.,486 000 ,₽,2020-07-14 19:25:00,https://www.avito.ru/ufa/avtomobili/vaz_largus_cross_2016_1874746868
"LADA Granta, 2019",1.6,MT,87 л.с.,450 000 ,₽,2020-07-14 17:11:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2019_1849205826
"Nissan Note, 2011",1.6,MT,110 л.с.,435 000 ,₽,2020-07-14 17:10:00,https://www.avito.ru/ufa/avtomobili/nissan_note_2011_1963488261
"УАЗ 3909, 2005",2.9,MT,84 л.с.,80 000 ,₽,2020-07-14 15:11:00,https://www.avito.ru/ufa/avtomobili/uaz_3909_2005_1876144299
"LADA Kalina, 2014",1.6,MT,87 л.с.,260 000 ,₽,2020-07-14 15:08:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2014_1957664190
"Suzuki SX4, 2010",1.6,MT,112 л.с.,469 000 ,₽,2020-07-14 14:58:00,https://www.avito.ru/ufa/avtomobili/suzuki_sx4_2010_1955502082
"Renault Logan, 2016",1.6,MT,82 л.с.,425 000 ,₽,2020-07-14 12:53:00,https://www.avito.ru/ufa/avtomobili/renault_logan_2016_1925744309
"LADA Granta, 2012",1.6,MT,87 л.с.,180 000 ,₽,2020-07-14 12:45:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2012_1966009069
"Citroen C4, 2012",1.6,MT,120 л.с.,420 000 ,₽,2020-07-14 10:47:00,https://www.avito.ru/davlekanovo/avtomobili/citroen_c4_2012_1916333042
"LADA Kalina, 2014",1.6,MT,87 л.с.,300 000 ,₽,2020-07-14 09:34:00,https://www.avito.ru/birsk/avtomobili/lada_kalina_2014_1921309463
"LADA 4x4 (Нива), 2014",1.7,MT,83 л.с.,280 000 ,₽,2020-07-14 07:08:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2014_1919160907
"LADA 4x4 (Нива), 2014",1.7,MT,82 л.с.,299 000 ,₽,2020-07-13 23:34:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2014_1972449765
"LADA 4x4 (Нива), 2011",1.7,MT,82 л.с.,240 000 ,₽,2020-07-13 18:44:00,https://www.avito.ru/bashkortostan_pavlovka/avtomobili/lada_4x4_niva_2011_1889580095
"Chevrolet Niva, 2014",1.7,MT,80 л.с.,390 000 ,₽,2020-07-13 18:26:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2014_1957436136
"LADA XRAY, 2016",1.6,MT,106 л.с.,435 000 ,₽,2020-07-13 13:39:00,https://www.avito.ru/ufa/avtomobili/lada_xray_2016_1953030022
"LADA Granta, 2018",1.6,MT,87 л.с.,450 000 ,₽,2020-07-13 10:43:00,https://www.avito.ru/asha/avtomobili/lada_granta_2018_1959648722
"KIA cee'd, 2011",1.6,AT,122 л.с.,500 000 ,₽,2020-07-13 00:39:00,https://www.avito.ru/ufa/avtomobili/kia_ceed_2011_1825356811
"LADA 4x4 (Нива), 2008",1.7,MT,83 л.с.,165 000 ,₽,2020-07-12 22:28:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2008_1976224942
"LADA Granta, 2019",1.6,MT,87 л.с.,435 000 ,₽,2020-07-12 19:14:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2019_1865907344
"Chevrolet Niva, 2015",1.7,MT,80 л.с.,395 000 ,₽,2020-07-12 19:03:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2015_1912625379
"LADA Vesta, 2016",1.6,AMT,106 л.с.,484 500 ,₽,2020-07-12 17:14:00,https://www.avito.ru/ufa/avtomobili/lada_vesta_2016_1857261382
"LADA 4x4 (Нива), 2017",1.7,MT,83 л.с.,390 000 ,₽,2020-07-12 17:11:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2017_1915808390
"LADA 4x4 (Нива), 2017",1.7,MT,82 л.с.,455 000 ,₽,2020-07-12 16:43:00,https://www.avito.ru/bashkortostan_dmitrievka/avtomobili/lada_4x4_niva_2017_1459118785
"LADA Granta, 2018",1.6,MT,87 л.с.,330 000 ,₽,2020-07-12 16:25:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2018_1946861827
"ВАЗ 2114 Samara, 2011",1.6,MT,81 л.с.,190 000 ,₽,2020-07-12 15:24:00,https://www.avito.ru/ufa/avtomobili/vaz_2114_samara_2011_1953852933
"LADA 4x4 (Нива), 2008",1.7,MT,80 л.с.,320 000 ,₽,2020-07-12 15:03:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2008_1915832340
"LADA Granta, 2012",1.6,MT,87 л.с.,275 000 ,₽,2020-07-12 14:15:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2012_1947691157
"ВАЗ 2107, 2007",1.6,MT,74 л.с.,63 000 ,₽,2020-07-12 14:14:00,https://www.avito.ru/ufa/avtomobili/vaz_2107_2007_1966480886
"Hyundai Solaris, 2014",1.6,MT,123 л.с.,470 000 ,₽,2020-07-12 13:54:00,https://www.avito.ru/ufa/avtomobili/hyundai_solaris_2014_1939367691
"ВАЗ 2107, 2005",1.7,MT,80 л.с.,50 000 ,₽,2020-07-12 13:41:00,https://www.avito.ru/ufa/avtomobili/vaz_2107_2005_1964869040
"Peugeot 408, 2012",1.6,MT,115 л.с.,355 000 ,₽,2020-07-12 12:30:00,https://www.avito.ru/bashkortostan_blagoveschensk/avtomobili/peugeot_408_2012_1929593598
"LADA 4x4 (Нива), 2018",1.7,MT,83 л.с.,475 000 ,₽,2020-07-12 11:27:00,https://www.avito.ru/ulukulevo/avtomobili/lada_4x4_niva_2018_1974756650
"LADA Kalina, 2011",1.6,MT,84 л.с.,180 000 ,₽,2020-07-11 21:15:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2011_1943419612
"LADA Priora, 2012",1.6,MT,98 л.с.,238 000 ,₽,2020-07-11 17:28:00,https://www.avito.ru/ufa/avtomobili/lada_priora_2012_1971655946
"Opel Astra, 2012",1.6,MT,115 л.с.,500 000 ,₽,2020-07-11 17:05:00,https://www.avito.ru/ufa/avtomobili/opel_astra_2012_1864481177
"LADA XRAY, 2016",1.6,MT,110 л.с.,500 000 ,₽,2020-07-11 16:06:00,https://www.avito.ru/birsk/avtomobili/lada_xray_2016_1973478659
"Chevrolet Niva, 2011",1.7,MT,80 л.с.,305 000 ,₽,2020-07-11 13:53:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2011_1889794098
"LADA Priora, 2013",1.6,MT,98 л.с.,315 000 ,₽,2020-07-11 12:57:00,https://www.avito.ru/ufa/avtomobili/lada_priora_2013_1884532567
"LADA Largus, 2015",1.6,MT,84 л.с.,450 000 ,₽,2020-07-11 08:35:00,https://www.avito.ru/ufa/avtomobili/lada_largus_2015_1922964421
"LADA Granta, 2014",1.6,MT,87 л.с.,235 000 ,₽,2020-07-11 07:45:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2014_1956356320
"Renault Logan, 2017",1.6,MT,82 л.с.,500 000 ,₽,2020-07-11 01:15:00,https://www.avito.ru/ufa/avtomobili/renault_logan_2017_1898101118
"ГАЗ ГАЗель 3221, 2012",2.9,MT,107 л.с.,499 999 ,₽,2020-07-10 22:17:00,https://www.avito.ru/ufa/avtomobili/gaz_gazel_3221_2012_1953274655
"Datsun on-DO, 2014",1.6,MT,87 л.с.,320 000 ,₽,2020-07-10 21:56:00,https://www.avito.ru/ufa/avtomobili/datsun_on-do_2014_1925621423
"ВАЗ 2114 Samara, 2008",1.6,MT,82 л.с.,90 000 ,₽,2020-07-10 19:43:00,https://www.avito.ru/ufa/avtomobili/vaz_2114_samara_2008_1977602777
"LADA Kalina, 2013",1.6,MT,81 л.с.,297 000 ,₽,2020-07-10 17:27:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2013_1957114638
"Skoda Rapid, 2017",1.6,MT,90 л.с.,470 000 ,₽,2020-07-10 16:37:00,https://www.avito.ru/ufa/avtomobili/skoda_rapid_2017_1918882025
"Chevrolet Niva, 2012",1.7,MT,80 л.с.,335 000 ,₽,2020-07-10 15:30:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2012_1918214246
"LADA Granta, 2019",1.6,MT,87 л.с.,425 000 ,₽,2020-07-10 14:46:00,https://www.avito.ru/bashkortostan_yazykovo/avtomobili/lada_granta_2019_1977888434
"LADA Largus, 2014",1.6,MT,105 л.с.,450 000 ,₽,2020-07-10 11:57:00,https://www.avito.ru/ufa/avtomobili/lada_largus_2014_1969277342
"LADA Kalina, 2015",1.6,MT,118 л.с.,305 000 ,₽,2020-07-10 11:51:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2015_1957247239
"LADA Granta, 2019",1.6,MT,87 л.с.,440 000 ,₽,2020-07-10 10:53:00,https://www.avito.ru/bashkortostan_mishkino/avtomobili/lada_granta_2019_1957398684
"LADA 4x4 (Нива), 2019",1.7,MT,83 л.с.,470 000 ,₽,2020-07-10 09:13:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2019_1946066254
"Chevrolet Niva, 2017",1.7,MT,80 л.с.,495 000 ,₽,2020-07-10 09:10:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2017_1941405439
"ВАЗ 2114 Samara, 2013",1.6,MT,81 л.с.,205 000 ,₽,2020-07-09 22:57:00,https://www.avito.ru/tolbazy/avtomobili/vaz_2114_samara_2013_1969249650
"KIA Rio, 2015",1.6,MT,123 л.с.,444 444 ,₽,2020-07-09 22:26:00,https://www.avito.ru/ufa/avtomobili/kia_rio_2015_1960490362
"LADA XRAY, 2017",1.6,MT,106 л.с.,470 000 ,₽,2020-07-09 22:17:00,https://www.avito.ru/ufa/avtomobili/lada_xray_2017_1919147304
"LADA 4x4 (Нива), 2015",1.7,MT,83 л.с.,380 000 ,₽,2020-07-09 21:54:00,https://www.avito.ru/tolbazy/avtomobili/lada_4x4_niva_2015_1898517773
"ВАЗ 2115 Samara, 2008",1.6,MT,82 л.с.,80 000 ,₽,2020-07-09 20:21:00,https://www.avito.ru/ufa/avtomobili/vaz_2115_samara_2008_1956713061
"LADA Kalina, 2013",1.6,MT,82 л.с.,200 000 ,₽,2020-07-09 17:55:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2013_1967002035
"LADA Granta, 2019",1.6,MT,87 л.с.,430 000 ,₽,2020-07-09 17:36:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2019_1973374931
"Hyundai Solaris, 2012",1.6,MT,123 л.с.,440 000 ,₽,2020-07-09 16:46:00,https://www.avito.ru/ufa/avtomobili/hyundai_solaris_2012_1896341624
"LADA Granta, 2014",1.6,MT,82 л.с.,275 000 ,₽,2020-07-09 15:07:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2014_1946917476
"ГАЗ ГАЗель 2747, 2010",2.9,MT,107 л.с.,300 000 ,₽,2020-07-09 14:48:00,https://www.avito.ru/ufa/avtomobili/gaz_gazel_2747_2010_1054969039
"LADA Granta, 2015",1.6,MT,87 л.с.,305 000 ,₽,2020-07-09 13:03:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2015_1979690806
"LADA 4x4 (Нива), 2015",1.7,MT,83 л.с.,375 000 ,₽,2020-07-09 12:01:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2015_1838512500
"Peugeot Partner, 2011",1.6,MT,90 л.с.,350 000 ,₽,2020-07-09 11:20:00,https://www.avito.ru/ufa/avtomobili/peugeot_partner_2011_774266857
"Volkswagen Polo, 2011",1.6,MT,105 л.с.,485 000 ,₽,2020-07-09 09:58:00,https://www.avito.ru/ufa/avtomobili/volkswagen_polo_2011_1389119929
"LADA Kalina, 2013",1.6,MT,81 л.с.,200 000 ,₽,2020-07-09 09:05:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2013_1827406186
"ВАЗ 2104, 2012",1.6,,74 л.с.,115 000 ,₽,2020-07-09 07:41:00,https://www.avito.ru/magnitogorsk/avtomobili/vaz_2104_2012_1010254229
"ВАЗ 2107, 2006",1.6,MT,74 л.с.,130 000 ,₽,2020-07-09 03:06:00,https://www.avito.ru/bashkortostan_dmitrievka/avtomobili/vaz_2107_2006_1808834677
"LADA 4x4 (Нива), 2011",1.7,MT,80 л.с.,200 000 ,₽,2020-07-09 01:00:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2011_1946486344
"Datsun on-DO, 2018",1.6,MT,87 л.с.,369 000 ,₽,2020-07-08 20:24:00,https://www.avito.ru/ufa/avtomobili/datsun_on-do_2018_1931823496
"Chevrolet Niva, 2016",1.7,MT,80 л.с.,495 000 ,₽,2020-07-08 20:21:00,https://www.avito.ru/iglino/avtomobili/chevrolet_niva_2016_1945635185
"LADA Priora, 2017",1.6,MT,87 л.с.,325 000 ,₽,2020-07-08 18:50:00,https://www.avito.ru/ufa/avtomobili/lada_priora_2017_1942793771
"LADA Granta, 2017",1.6,MT,87 л.с.,395 000 ,₽,2020-07-08 18:34:00,https://www.avito.ru/bashkortostan_mihaylovka/avtomobili/lada_granta_2017_1918297197
"LADA Vesta, 2016",1.6,MT,106 л.с.,465 000 ,₽,2020-07-08 15:16:00,https://www.avito.ru/ufa/avtomobili/lada_vesta_2016_1882730433
"Great Wall Wingle, 2008",2.8,MT,95 л.с.,395 000 ,₽,2020-07-08 13:15:00,https://www.avito.ru/bashkortostan_dmitrievka/avtomobili/great_wall_wingle_2008_326810401
"LADA Kalina, 2012",1.6,MT,89 л.с.,205 000 ,₽,2020-07-08 11:18:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2012_1954975670
"Nissan Sentra, 2014",1.6,CVT,117 л.с.,500 000 ,₽,2020-07-08 09:18:00,https://www.avito.ru/ufa/avtomobili/nissan_sentra_2014_1919993824
"LADA Kalina, 2013",1.6,AT,98 л.с.,330 000 ,₽,2020-07-08 08:18:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2013_1823946712
"ГАЗ ГАЗель 33023, 2014",2.8,MT,120 л.с.,500 000 ,₽,2020-07-07 23:59:00,https://www.avito.ru/ufa/avtomobili/gaz_gazel_33023_2014_1877586202
"Renault Sandero Stepway, 2013",1.6,MT,82 л.с.,455 000 ,₽,2020-07-07 22:57:00,https://www.avito.ru/ufa/avtomobili/renault_sandero_stepway_2013_1981344368
"LADA Kalina, 2015",1.6,MT,87 л.с.,310 000 ,₽,2020-07-07 22:17:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2015_1929931595
"LADA Largus, 2014",1.6,MT,87 л.с.,290 000 ,₽,2020-07-07 21:46:00,https://www.avito.ru/ufa/avtomobili/lada_largus_2014_1911520726
"Ford Focus, 2012",1.6,MT,125 л.с.,460 000 ,₽,2020-07-07 21:40:00,https://www.avito.ru/ufa/avtomobili/ford_focus_2012_1958064283
"Opel Astra, 2011",1.6,MT,115 л.с.,410 000 ,₽,2020-07-07 21:29:00,https://www.avito.ru/ufa/avtomobili/opel_astra_2011_1969869540
"Datsun on-DO, 2015",1.6,MT,87 л.с.,330 000 ,₽,2020-07-07 19:05:00,https://www.avito.ru/ufa/avtomobili/datsun_on-do_2015_1888906402
"Chevrolet Niva, 2017",1.7,MT,80 л.с.,500 000 ,₽,2020-07-07 18:45:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2017_1827078261
"Datsun mi-DO, 2018",1.6,MT,87 л.с.,500 000 ,₽,2020-07-07 17:27:00,https://www.avito.ru/birsk/avtomobili/datsun_mi-do_2018_1918028248
"LADA Granta, 2013",1.6,MT,87 л.с.,270 000 ,₽,2020-07-07 16:46:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2013_1941879594
"LADA Granta, 2017",1.6,MT,87 л.с.,350 000 ,₽,2020-07-07 14:39:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2017_1951335532
"УАЗ 3909, 2017",2.7,MT,112 л.с.,390 000 ,₽,2020-07-07 14:32:00,https://www.avito.ru/bashkortostan_dmitrievka/avtomobili/uaz_3909_2017_1979137044
"LADA Largus, 2013",1.6,MT,84 л.с.,358 000 ,₽,2020-07-07 14:18:00,https://www.avito.ru/ufa/avtomobili/lada_largus_2013_1978624418
"Chevrolet Niva, 2015",1.7,MT,80 л.с.,460 000 ,₽,2020-07-07 12:56:00,https://www.avito.ru/ufa/avtomobili/chevrolet_niva_2015_1933275914
"LADA Kalina, 2016",1.6,MT,87 л.с.,375 000 ,₽,2020-07-07 11:59:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2016_1893869488
"ГАЗ ГАЗель 2705, 2015",2.9,MT,107 л.с.,419 000 ,₽,2020-07-07 10:20:00,https://www.avito.ru/ufa/avtomobili/gaz_gazel_2705_2015_1854228219
"Ford Fiesta, 2015",1.6,MT,105 л.с.,450 000 ,₽,2020-07-07 01:51:00,https://www.avito.ru/karmaskaly/avtomobili/ford_fiesta_2015_1887133571
"LADA Granta, 2016",1.6,MT,87 л.с.,400 000 ,₽,2020-07-06 23:48:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2016_1894379370
"LADA Granta, 2016",1.6,MT,87 л.с.,364 000 ,₽,2020-07-06 23:12:00,https://www.avito.ru/bashkortostan_dmitrievka/avtomobili/lada_granta_2016_1979473439
"ВАЗ 2107, 2007",1.6,MT,74 л.с.,300 000 ,₽,2020-07-06 21:30:00,https://www.avito.ru/ufa/avtomobili/vaz_2107_2007_1951766840
"LADA 4x4 (Нива), 2015",1.7,MT,83 л.с.,285 000 ,₽,2020-07-06 20:49:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2015_1957125900
"LADA 4x4 (Нива), 2016",1.7,MT,83 л.с.,360 000 ,₽,2020-07-06 20:44:00,https://www.avito.ru/bashkortostan_yazykovo/avtomobili/lada_4x4_niva_2016_1919097008
"Nissan Almera, 2014",1.6,MT,102 л.с.,469 100 ,₽,2020-07-06 20:11:00,https://www.avito.ru/bashkortostan_blagoveschensk/avtomobili/nissan_almera_2014_1921524770
"Peugeot 408, 2013",1.6,AT,120 л.с.,399 000 ,₽,2020-07-06 20:07:00,https://www.avito.ru/ufa/avtomobili/peugeot_408_2013_1968460616
"LADA Kalina, 2014",1.6,MT,87 л.с.,257 000 ,₽,2020-07-06 20:07:00,https://www.avito.ru/bashkortostan_dmitrievka/avtomobili/lada_kalina_2014_1971854293
"LADA Kalina, 2010",1.6,MT,81 л.с.,170 000 ,₽,2020-07-06 20:00:00,https://www.avito.ru/bashkortostan_blagoveschensk/avtomobili/lada_kalina_2010_1959140944
"LADA Kalina, 2013",1.6,MT,87 л.с.,250 000 ,₽,2020-07-06 19:10:00,https://www.avito.ru/bashkortostan_yazykovo/avtomobili/lada_kalina_2013_1975543510
"LADA Kalina, 2016",1.6,MT,87 л.с.,335 000 ,₽,2020-07-06 18:44:00,https://www.avito.ru/ufa/avtomobili/lada_kalina_2016_1953175181
"LADA 4x4 (Нива), 2012",1.7,MT,83 л.с.,244 000 ,₽,2020-07-06 17:33:00,https://www.avito.ru/sterlitamak/avtomobili/lada_4x4_niva_2012_1789774767
"LADA 4x4 (Нива), 2017",1.7,MT,83 л.с.,399 000 ,₽,2020-07-06 16:31:00,https://www.avito.ru/ufa/avtomobili/lada_4x4_niva_2017_1886279699
"LADA Granta, 2017",1.6,MT,87 л.с.,355 000 ,₽,2020-07-06 15:54:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2017_1913399038
"Nissan Almera, 2018",1.6,AT,102 л.с.,490 000 ,₽,2020-07-06 12:25:00,https://www.avito.ru/ufa/avtomobili/nissan_almera_2018_1975903352
"ГАЗ ГАЗель 3221, 2014",2.9,MT,107 л.с.,500 000 ,₽,2020-07-06 10:44:00,https://www.avito.ru/bashkortostan_yazykovo/avtomobili/gaz_gazel_3221_2014_1900652861
"УАЗ 3909, 2017",2.7,MT,112 л.с.,360 000 ,₽,2020-07-06 01:14:00,https://www.avito.ru/bashkortostan_mihaylovka/avtomobili/uaz_3909_2017_1927183587
"LADA Vesta, 2017",1.6,MT,106 л.с.,490 000 ,₽,2020-07-05 22:46:00,https://www.avito.ru/ufa/avtomobili/lada_vesta_2017_1271403154
"ВАЗ 2114 Samara, 2011",1.6,MT,81 л.с.,160 000 ,₽,2020-07-05 20:25:00,https://www.avito.ru/ufa/avtomobili/vaz_2114_samara_2011_1925259289
"KIA Cerato, 2008",1.6,AT,124 л.с.,363 000 ,₽,2020-07-05 19:28:00,https://www.avito.ru/ufa/avtomobili/kia_cerato_2008_1937940491
"Chery M11 (A3), 2010",1.6,MT,119 л.с.,175 000 ,₽,2020-07-05 18:41:00,https://www.avito.ru/ufa/avtomobili/chery_m11_a3_2010_1977886532
"ГАЗ ГАЗель 2747, 2008",2.5,MT,140 л.с.,350 000 ,₽,2020-07-05 18:26:00,https://www.avito.ru/iglino/avtomobili/gaz_gazel_2747_2008_1969502815
"Chevrolet Aveo, 2012",1.6,MT,115 л.с.,450 000 ,₽,2020-07-05 17:41:00,https://www.avito.ru/birsk/avtomobili/chevrolet_aveo_2012_1967598646
"Chevrolet Cruze, 2013",1.6,MT,109 л.с.,450 000 ,₽,2020-07-05 17:12:00,https://www.avito.ru/ufa/avtomobili/chevrolet_cruze_2013_1956905346
"LADA XRAY, 2018",1.6,MT,106 л.с.,485 000 ,₽,2020-07-05 16:04:00,https://www.avito.ru/tolbazy/avtomobili/lada_xray_2018_1925556326
"LADA Granta, 2013",1.6,MT,87 л.с.,270 000 ,₽,2020-07-05 11:55:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2013_1976710085
"LADA Granta, 2018",1.6,MT,87 л.с.,359 000 ,₽,2020-07-05 11:51:00,https://www.avito.ru/ufa/avtomobili/lada_granta_2018_1967087224
